,relative_timestamp,operation,p1,p2,p3
241271,771447,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/refs/remotes/origin/HEAD\0""",0x70000FE9FE80,0x0
241274,771493,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/refs/remotes/origin/HEAD\0""",0x70000FEA0480,0x0
241275,771607,open,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/HEAD\0""",0x0,0x0
241277,771634,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/HEAD\0""",0x70000FEA0240,0x0
241281,771733,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/MERGE_HEAD\0""",0x70000FEA05A0,0x0
241282,771740,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/rebase-apply\0""",0x70000FEA05A0,0x0
241283,771746,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/rebase-merge\0""",0x70000FEA05A0,0x0
241284,771753,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/CHERRY_PICK_HEAD\0""",0x70000FEA05A0,0x0
241285,771758,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/REVERT_HEAD\0""",0x70000FEA05A0,0x0
241286,771788,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/shallow\0""",0x70000FEA06A0,0x0
241287,771818,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/pre-commit\0""",0x70000FEA0630,0x0
241288,771825,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/commit-msg\0""",0x70000FEA0630,0x0
241289,771832,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/pre-push\0""",0x70000FEA0630,0x0
241290,771900,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.gitmodules\0""",0x70000FEA0650,0x0
241291,772352,open,"""/Users/vakosta/Library/Application","Support/JetBrains/Idea/consentOptions/cached\0""",0x0
241292,772467,open,"""/Users/vakosta/Library/Application","Support/JetBrains/consentOptions/accepted\0""",0x0
242658,56521941,open,"""/Users/vakosta/Library/Application","Support/JetBrains/Idea/consentOptions/cached\0""",0x0
242659,56522088,open,"""/Users/vakosta/Library/Application","Support/JetBrains/consentOptions/accepted\0""",0x0
242966,397851,access,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.idea/kotlinc.xml\0""",0x0,0x0
242967,397901,open,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.idea/kotlinc.xml\0""",0x0,0x0
242972,397963,open,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.idea/kotlinc.xml\0""",0x0,0x0
242976,398099,getattrlist,"""/Users\0""",0x7FF80D2E01D4,0x700012CCFC80
242977,398117,getattrlist,"""/Users/vakosta\0""",0x7FF80D2E01D4,0x700012CCFC80
242978,398131,getattrlist,"""/Users/vakosta/Library\0""",0x7FF80D2E01D4,0x700012CCFC80
242979,398148,getattrlist,"""/Users/vakosta/Library/Caches\0""",0x7FF80D2E01D4,0x700012CCFC80
242980,398159,getattrlist,"""/Users/vakosta/Library/Caches/JetBrains\0""",0x7FF80D2E01D4,0x700012CCFC80
242981,398167,getattrlist,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3\0""",0x7FF80D2E01D4,0x700012CCFC80
242982,398174,getattrlist,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3/kotlin-dist-for-ide\0""",0x7FF80D2E01D4,0x700012CCFC80
242983,398180,getattrlist,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3/kotlin-dist-for-ide/1.6.21\0""",0x7FF80D2E01D4,0x700012CCFC80
242984,398244,access,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.idea/kotlinc.xml\0""",0x0,0x0
242985,398257,open,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.idea/kotlinc.xml\0""",0x0,0x0
242990,398327,open,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.idea/kotlinc.xml\0""",0x0,0x0
242994,398426,getattrlist,"""/Users\0""",0x7FF80D2E01D4,0x700012CCFC80
242995,398433,getattrlist,"""/Users/vakosta\0""",0x7FF80D2E01D4,0x700012CCFC80
242996,398441,getattrlist,"""/Users/vakosta/Library\0""",0x7FF80D2E01D4,0x700012CCFC80
242997,398449,getattrlist,"""/Users/vakosta/Library/Caches\0""",0x7FF80D2E01D4,0x700012CCFC80
242998,398457,getattrlist,"""/Users/vakosta/Library/Caches/JetBrains\0""",0x7FF80D2E01D4,0x700012CCFC80
242999,398486,getattrlist,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3\0""",0x7FF80D2E01D4,0x700012CCFC80
243000,398505,getattrlist,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3/kotlin-dist-for-ide\0""",0x7FF80D2E01D4,0x700012CCFC80
243001,398514,getattrlist,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3/kotlin-dist-for-ide/1.6.21\0""",0x7FF80D2E01D4,0x700012CCFC80
243002,398599,access,"""/Users/vakosta/Developer/IdeaProjects/Comnata\0""",0x0,0x0
244122,399938,lstat,"""/Users\0""",0x60000046A600,0x0
244123,399970,access,"""/Users\0""",0x2,0x0
244124,400098,open_nocancel,"""/Users\0""",0x1100004,0x0
244141,400537,lstat,"""/Users/package.json\0""",0x60000046A600,0x0
244142,400603,lstat,"""/Users/vakosta\0""",0x60000046A600,0x0
244143,400714,open_nocancel,"""/Users/vakosta\0""",0x1100004,0x0
244147,400909,lstat,"""/Users/vakosta/package.json\0""",0x60000046A600,0x0
244148,400925,lstat,"""/Users/vakosta/.gradle\0""",0x60000046A600,0x0
244149,400948,lstat,"""/Users/vakosta/.m2\0""",0x60000046A600,0x0
244150,400969,lstat,"""/Users/vakosta/Desktop\0""",0x60000046A600,0x0
244151,400999,lstat,"""/Users/vakosta/Library\0""",0x60000046A600,0x0
244152,401021,lstat,"""/Users/vakosta/Developer\0""",0x60000046A600,0x0
244153,401083,open_nocancel,"""/Users/vakosta/Library\0""",0x1100004,0x0
244160,966057,open_nocancel,"""/Users/vakosta/Developer\0""",0x1100004,0x0
244166,401757,lstat,"""/Users/vakosta/Library/Java\0""",0x60000046A600,0x0
244167,966283,lstat,"""/Users/vakosta/Developer/package.json\0""",0x60000440C300,0x0
244168,966324,lstat,"""/Users/vakosta/Developer/IdeaProjects\0""",0x60000440C300,0x0
244169,401862,lstat,"""/Users/vakosta/Library/Caches\0""",0x60000046A600,0x0
244170,966443,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects\0""",0x1100004,0x0
244171,401973,lstat,"""/Users/vakosta/Library/Application","Support\0""",0x60000046A600
244175,966552,lstat,"""/Users/vakosta/Developer/IdeaProjects/package.json\0""",0x60000046A600,0x0
244176,966592,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata\0""",0x60000046A600,0x0
244177,402126,open_nocancel,"""/Users/vakosta/Library/Caches\0""",0x1100004,0x0
244179,966704,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata\0""",0x1100004,0x0
244192,966899,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git\0""",0x60000046A600,0x0
244193,966924,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.mvn\0""",0x60000046A600,0x0
244194,966946,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/mvnw\0""",0x60000046A600,0x0
244195,966965,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.idea\0""",0x60000046A600,0x0
244196,966985,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.github\0""",0x60000046A600,0x0
244197,967005,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/LICENSE\0""",0x60000046A600,0x0
244198,967025,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/pom.xml\0""",0x60000046A600,0x0
244199,967045,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/mvnw.cmd\0""",0x60000046A600,0x0
244200,967064,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/README.md\0""",0x60000046A600,0x0
244201,967084,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.gitignore\0""",0x60000046A600,0x0
244202,967109,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/_config.yml\0""",0x60000046A600,0x0
244203,967128,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/auth-server\0""",0x60000046A600,0x0
244204,967148,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service\0""",0x60000046A600,0x0
244205,967166,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/eureka-server\0""",0x60000046A600,0x0
244206,967205,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/video-service\0""",0x60000046A600,0x0
244207,967219,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/gateway-server\0""",0x60000046A600,0x0
244208,967236,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/docker-compose.yml\0""",0x60000046A600,0x0
244209,967314,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git\0""",0x1100004,0x0
244213,967413,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/HEAD\0""",0x60000046A600,0x0
244214,967431,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/info\0""",0x60000046A600,0x0
244215,967450,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/logs\0""",0x60000046A600,0x0
244216,967466,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/refs\0""",0x60000046A600,0x0
244217,967481,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks\0""",0x60000046A600,0x0
244218,967496,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/index\0""",0x60000046A600,0x0
244219,967512,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/config\0""",0x60000046A600,0x0
244221,967527,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/objects\0""",0x60000046A600,0x0
244222,967543,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/description\0""",0x60000046A600,0x0
244223,967559,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/packed-refs\0""",0x60000046A600,0x0
244228,402814,lstat,"""/Users/vakosta/Library/Caches/JetBrains\0""",0x60000046A600,0x0
244229,2297667,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service\0""",0x1100004,0x0
244230,340013,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/info\0""",0x1100004,0x0
244231,967808,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/logs\0""",0x1100004,0x0
244235,402869,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/refs\0""",0x1100004,0x0
244245,967879,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/logs/refs\0""",0x60000046A600,0x0
244246,340108,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/info/exclude\0""",0x60000440C300,0x0
244247,2297787,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src\0""",0x600004477600,0x0
244248,402942,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/refs/tags\0""",0x600004476D00,0x0
244249,402964,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/refs/heads\0""",0x600004477600,0x0
244250,2297810,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/.mvn\0""",0x600004476D00,0x0
244251,967952,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks\0""",0x1100004,0x0
244252,402983,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/refs/remotes\0""",0x600004477600,0x0
244253,2297831,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/mvnw\0""",0x600004476D00,0x0
244256,2297852,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/pom.xml\0""",0x600004476D00,0x0
244257,340227,open_nocancel,"""/Users/vakosta/Library/Caches/JetBrains\0""",0x1100004,0x0
244260,2297869,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/mvnw.cmd\0""",0x600004476D00,0x0
244262,2297886,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/.gitignore\0""",0x600004476D00,0x0
244263,2297902,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/Dockerfile\0""",0x600004476D00,0x0
244264,968067,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/update.sample\0""",0x600004477600,0x0
244265,968085,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/pre-push.sample\0""",0x600004477600,0x0
244266,968101,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/commit-msg.sample\0""",0x600004477600,0x0
244267,2297969,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src\0""",0x1100004,0x0
244269,968117,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/pre-commit.sample\0""",0x600004477600,0x0
244271,968132,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/pre-rebase.sample\0""",0x600004477600,0x0
244273,968148,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/post-update.sample\0""",0x600004477600,0x0
244274,2298039,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main\0""",0x600004476D00,0x0
244275,968165,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/pre-receive.sample\0""",0x600004477600,0x0
244276,968181,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/applypatch-msg.sample\0""",0x600004477600,0x0
244277,2298059,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/test\0""",0x600004476D00,0x0
244278,968203,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/pre-applypatch.sample\0""",0x600004477600,0x0
244279,2298107,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main\0""",0x1100004,0x0
244280,968220,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/pre-merge-commit.sample\0""",0x600004477600,0x0
244282,968236,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/push-to-checkout.sample\0""",0x600004477600,0x0
244284,968252,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/fsmonitor-watchman.sample\0""",0x600004477600,0x0
244286,968268,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/hooks/prepare-commit-msg.sample\0""",0x600004477600,0x0
244287,2298173,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin\0""",0x600004476D00,0x0
244289,2298191,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/resources\0""",0x600004476D00,0x0
244290,2298237,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin\0""",0x1100004,0x0
244294,2298295,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv\0""",0x600004476D00,0x0
244295,2298340,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv\0""",0x1100004,0x0
244299,2298399,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata\0""",0x600004476D00,0x0
244300,2298444,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata\0""",0x1100004,0x0
244304,2298504,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice\0""",0x600004476D00,0x0
244305,2298552,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice\0""",0x1100004,0x0
244309,2298636,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/stores\0""",0x600004476D00,0x0
244310,2298656,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/configs\0""",0x600004476D00,0x0
244311,2298673,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/entities\0""",0x600004476D00,0x0
244314,2298692,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/services\0""",0x600004476D00,0x0
244315,2298709,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/controllers\0""",0x600004476D00,0x0
244316,2298726,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/repositories\0""",0x600004476D00,0x0
244317,2298743,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/eventlisteners\0""",0x600004476D00,0x0
244318,2298762,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/MainServiceApplication.kt\0""",0x600004476D00,0x0
244319,2298808,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/services\0""",0x1100004,0x0
244324,2298880,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/services/RoomService.kt\0""",0x600004476D00,0x0
244325,968368,open_nocancel,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/controllers\0""",0x1100004,0x0
244326,2298902,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/services/UserService.kt\0""",0x600004476D00,0x0
244328,2298921,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/services/WebsocketService.kt\0""",0x600004476D00,0x0
244332,968472,lstat,"""/Users/vakosta/Developer/IdeaProjects/Comnata/main-service/src/main/kotlin/tv/comnata/mainservice/controllers/WebsocketController.kt\0""",0x600004476D00,0x0
244336,340667,lstat,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3\0""",0x600004476D00,0x0
244337,340760,open_nocancel,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3\0""",0x1100004,0x0
244343,340964,lstat,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3/javascript\0""",0x600004476D00,0x0
244345,340992,lstat,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3/extResources\0""",0x600004476D00,0x0
244346,341014,lstat,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3/httpFileSystem\0""",0x600004476D00,0x0
244347,341082,open_nocancel,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3/extResources\0""",0x1100004,0x0
244395,474956,open,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.git/index\0""",0x0,0x0
244645,1681933,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.mvn/maven.config\0""",0x7000100A65E0,0x0
244646,1681975,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.mvn/maven.config\0""",0x7000100A65E0,0x0
244734,1705170,open,"""/Users/vakosta/Library/Application","Support/JetBrains/Idea/consentOptions/cached\0""",0x0
244736,1705387,open,"""/Users/vakosta/Library/Application","Support/JetBrains/consentOptions/accepted\0""",0x0
244749,1706527,stat64,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3/tmp/intellij-git-askpass-local.sh\0""",0x7000100A6820,0x0
244751,1706759,stat64,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3/tmp/intellij-ssh-askpass-local.sh\0""",0x7000100A6820,0x0
244753,1707631,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata\0""",0x7000100A65B0,0x0
244756,1707658,stat64,"""/Users/vakosta/Developer/IdeaProjects/Comnata\0""",0x7000100A65B0,0x0
244922,1709708,open,"""/Users/vakosta/Library/Application","Support/JetBrains/Idea/consentOptions/cached\0""",0x0
244923,1709820,open,"""/Users/vakosta/Library/Application","Support/JetBrains/consentOptions/accepted\0""",0x0
246141,56585892,open,"""/Users/vakosta/Library/Application","Support/JetBrains/Idea/consentOptions/cached\0""",0x0
246142,56586016,open,"""/Users/vakosta/Library/Application","Support/JetBrains/consentOptions/accepted\0""",0x0
246502,1724229,access,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.idea/kotlinc.xml\0""",0x0,0x0
246505,1724257,open,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.idea/kotlinc.xml\0""",0x0,0x0
246521,1724319,open,"""/Users/vakosta/Developer/IdeaProjects/Comnata/.idea/kotlinc.xml\0""",0x0,0x0
246529,1724533,getattrlist,"""/Users\0""",0x7FF80D2E01D4,0x7000100A4C80
246532,1724560,getattrlist,"""/Users/vakosta\0""",0x7FF80D2E01D4,0x7000100A4C80
246534,1724589,getattrlist,"""/Users/vakosta/Library\0""",0x7FF80D2E01D4,0x7000100A4C80
246535,1724605,getattrlist,"""/Users/vakosta/Library/Caches\0""",0x7FF80D2E01D4,0x7000100A4C80
246536,1724617,getattrlist,"""/Users/vakosta/Library/Caches/JetBrains\0""",0x7FF80D2E01D4,0x7000100A4C80
246537,1724624,getattrlist,"""/Users/vakosta/Library/Caches/JetBrains/IntelliJIdea2022.3\0""",0x7FF80D2E01D4,0x7000100A4C80
